TRoll,TPitch, mavlink_attitude_t.roll, mavlink_attitude_t.pitch, mavlink_attitude_t.yaw, mavlink_attitude_t.rollspeed, mavlink_attitude_t.pitchspeed, mavlink_attitude_t.yawspeed, mavlink_ahrs_t.omegaIx, mavlink_ahrs_t.omegaIy, mavlink_ahrs_t.omegaIz, mavlink_ahrs_t.error_rp, mavlink_ahrs_t.error_yaw, mavlink_ekf_status_report_t.velocity_variance, mavlink_ekf_status_report_t.pos_horiz_variance, mavlink_ekf_status_report_t.pos_vert_variance, mavlink_ekf_status_report_t.compass_variance, mavlink_ekf_status_report_t.terrain_alt_variance, mavlink_ekf_status_report_t.airspeed_variance
0.3077504,1.755411,0.00534895,0.03063715,2.883853,-0.000143732,0.000728114,-0.00229302,-0.000244043,-0.000534642,-0.001438439,0.01620415,0.04823242,0.01427284,0.02086474,0.008690493,0.004352781,0,0
0.3077504,1.755411,0.00534895,0.03063715,2.883853,-0.000143732,0.000728114,-0.00229302,-0.000244043,-0.000534642,-0.001438439,0.01620415,0.04823242,0.01427284,0.02086474,0.008690493,0.004352781,0,0
0.3077504,1.755411,0.00534895,0.03063715,2.883853,-0.000143732,0.000728114,-0.00229302,-0.000243573,-0.000536521,-0.001444344,0.01540657,0.05437427,0.01427284,0.02086474,0.008690493,0.004352781,0,0
0.3077504,1.755411,0.00534895,0.03063715,2.883853,-0.000143732,0.000728114,-0.00229302,-0.000243573,-0.000536521,-0.001444344,0.01540657,0.05437427,0.01285847,0.02092121,0.01486802,0.04382032,0,0
0.3077504,1.755411,0.005477171,0.03062892,2.883287,0.00062936,0.000138959,-0.002531413,-0.000243573,-0.000536521,-0.001444344,0.01540657,0.05437427,0.01285847,0.02092121,0.01486802,0.04382032,0,0
0.3077504,1.755411,0.005477171,0.03062892,2.883287,0.00062936,0.000138959,-0.002531413,-0.000243573,-0.000536521,-0.001444344,0.01540657,0.05437427,0.01285847,0.02092121,0.01486802,0.04382032,0,0
0.3077504,1.755411,0.005477171,0.03062892,2.883287,0.00062936,0.000138959,-0.002531413,-0.000243573,-0.000536521,-0.001444344,0.01540657,0.05437427,0.01285847,0.02092121,0.01486802,0.04382032,0,0
0.3077504,1.755411,0.005477171,0.03062892,2.883287,0.00062936,0.000138959,-0.002531413,-0.000243573,-0.000536521,-0.001444344,0.01540657,0.05437427,0.01285847,0.02092121,0.01486802,0.04382032,0,0
0.3156176,1.758186,0.005477171,0.03062892,2.883287,0.00062936,0.000138959,-0.002531413,-0.000243573,-0.000536521,-0.001444344,0.01540657,0.05437427,0.01285847,0.02092121,0.01486802,0.04382032,0,0
0.3156176,1.758186,0.005517677,0.03069443,2.882637,0.00097801,0.000824755,-0.001024162,-0.000243573,-0.000536521,-0.001444344,0.01540657,0.05437427,0.01285847,0.02092121,0.01486802,0.04382032,0,0
